CD_MUN;NM_MUN;V00001;V00002;V00003;V00004;V00005;V00006;V00007;V00008;V00009;V00010;V00011;V00012;V00013;V00014;V00015;V00016;V00017;V00018;V00019;V00020;V00021;V00022;V00023;V00024;V00025;V00026;V00027;V00028;V00029;V00030;V00031;V00032;V00033;V00034;V00035;V00036;V00037;V00038;V00039;V00040;V00041;V00042;V00043;V00044;V00045;V00046;V00047;V00048;V00049;V00050;V00051;V00052;V00053;V00054;V00055;V00056;V00057;V00058;V00059;V00060;V00061;V00062;V00063;V00064;V00065;V00066;V00067;V00068;V00069;V00070;V00071;V00072;V00073;V00074;V00075;V00076;V00077;V00078;V00079;V00080;V00081;V00082;V00083;V00084;V00085;V00086;V00087;V00088;V00089
3519808;Icém;2592;3;0;2592;6920;5;0;816;0;0;3415;4;0;3505;0;0;513;823;563;466;143;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6920;816;3415;3505;513;823;563;466;143;34;0;0;0;0;6882;33;3;811;5;0
3519907;Iepê;2901;5;17;2901;7583;12;20;883;0;0;3672;7;14;3911;5;6;607;905;664;512;149;20;0;0;0;0;0;4;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;2896;0;0;0;0;0;5;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;7583;883;3672;3911;607;905;664;512;149;20;0;0;0;0;7573;8;0;880;3;0
3520004;Igaraçu do Tietê;8187;0;237;8187;22842;4;237;2674;0;0;11241;0;232;11601;0;5;1476;2386;2148;1288;555;189;46;7;0;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;8105;26;0;46;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;22842;2674;11241;11601;1476;2386;2148;1288;555;189;46;7;0;0;22638;60;0;2647;0;0
3520103;Igarapava;9853;0;12;9853;26153;3;43;3027;0;0;12623;0;22;13530;0;21;1944;3061;2477;1551;563;139;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;9733;11;92;0;0;5;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;26153;3027;12623;13530;1944;3061;2477;1551;563;139;9;3;0;0;25880;32;208;2986;7;22
3520202;Igaratá;3923;0;26;3923;10571;0;26;1338;0;0;5276;0;26;5295;0;0;776;1165;971;620;228;59;13;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;3774;70;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;10571;1338;5276;5295;776;1165;971;620;228;59;13;0;0;0;10235;176;154;1299;10;19
3520301;Iguape;10815;0;31;10815;28994;8;34;3489;4;0;14537;4;16;14457;4;10;2324;3300;2433;1578;623;226;61;6;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;10689;42;41;5;0;14;0;0;0;0;0;0;3;14;0;0;3;0;0;8;3;0;0;28994;3489;14537;14457;2324;3300;2433;1578;623;226;61;6;0;0;28729;104;89;3454;9;9
3520400;Ilhabela;12692;0;35;12692;34794;8;61;4394;0;0;17197;0;30;17597;0;25;2569;3565;3097;2150;761;247;32;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;11938;448;233;18;0;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;34794;4394;17197;17597;2569;3565;3097;2150;761;247;32;0;0;0;32977;1159;534;4174;121;34
3520426;Ilha Comprida;5249;3;32;5249;13297;12;73;1500;0;6;6546;0;30;6751;4;26;1205;1915;1039;593;256;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;3;0;0;0;0;0;0;0;5103;3;106;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;11;0;0;13297;1500;6546;6751;1205;1915;1039;593;256;107;0;0;0;0;13006;12;247;1478;0;4
3520442;Ilha Solteira;9704;0;0;9704;25534;3;0;2563;0;0;12344;0;0;13190;0;0;1819;3238;2380;1535;492;116;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9343;24;318;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25534;2563;12344;13190;1819;3238;2380;1535;492;116;15;0;0;0;24912;48;561;2515;0;34
3520509;Indaiatuba;90742;0;389;90742;255128;41;434;30604;3;7;124572;19;215;130556;10;215;13888;27979;23502;16665;5781;1662;416;73;9;14;0;0;0;0;0;0;0;0;0;0;389;0;0;0;0;0;0;0;0;0;69310;6970;14134;183;0;4;0;0;0;0;0;0;215;4;66;0;12;71;0;0;15;0;0;255128;30604;124572;130556;13888;27979;23502;16665;5781;1662;416;73;9;14;200286;20453;33837;23520;3095;3843
3520608;Indiana;1919;0;0;1919;5090;0;0;595;0;0;2569;0;0;2521;0;0;359;627;456;326;97;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5090;595;2569;2521;359;627;456;326;97;24;0;0;0;0;5087;3;0;595;0;0
3520707;Indiaporã;1662;0;0;1662;4028;3;0;406;0;0;1957;0;0;2071;0;0;406;574;395;198;48;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1648;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4028;406;1957;2071;406;574;395;198;48;12;3;0;0;0;3997;27;0;406;0;0
3520806;Inúbia Paulista;1312;0;9;1312;3589;0;9;374;0;0;1763;0;3;1826;0;6;216;396;357;233;74;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;1311;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;3589;374;1763;1826;216;396;357;233;74;25;0;0;0;0;3588;0;0;374;0;0
3520905;Ipaussu;4877;0;4;4877;13683;0;4;1710;0;0;6708;0;3;6975;0;0;829;1446;1232;847;337;95;8;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4863;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;13683;1710;6708;6975;829;1446;1232;847;337;95;8;0;3;0;13653;0;26;1709;0;0
3521002;Iperó;11765;29;15;11765;33604;94;15;4922;16;0;16765;47;14;16839;42;0;2030;3389;2906;1989;900;308;95;17;0;0;5;5;7;5;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;11321;102;309;23;0;0;21;0;3;3;0;0;0;0;3;0;8;0;0;4;0;0;0;33604;4922;16765;16839;2030;3389;2906;1989;900;308;95;17;0;0;32435;297;792;4726;35;138
3521101;Ipeúna;2392;0;0;2392;6830;0;0;880;0;0;3421;0;0;3409;0;0;374;708;626;423;137;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2370;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6830;880;3421;3409;374;708;626;423;137;78;0;0;0;0;6783;0;45;875;0;5
3521150;Ipiguá;2445;0;0;2445;6761;0;0;858;0;0;3400;0;0;3361;0;0;396;792;581;426;165;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2379;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6761;858;3400;3361;396;792;581;426;165;32;6;0;0;0;6570;175;0;830;27;0
3521200;Iporanga;1441;0;0;1441;3986;7;0;537;0;0;2013;3;0;1973;0;0;311;376;313;195;96;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3986;537;2013;1973;311;376;313;195;96;19;9;0;0;0;3977;0;7;535;0;0
3521309;Ipuã;5337;3;0;5337;14440;7;0;1772;0;0;7187;4;0;7253;3;0;987;1562;1421;913;312;84;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5308;0;16;9;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14440;1772;7187;7253;987;1562;1421;913;312;84;4;0;0;0;14379;4;32;1762;0;6
3521408;Iracemápolis;7539;0;23;7539;21933;0;23;2620;0;0;10883;0;8;11050;0;15;1000;2140;2128;1444;525;162;25;3;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;7210;229;91;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;21933;2620;10883;11050;1000;2140;2128;1444;525;162;25;3;0;0;21076;643;207;2508;92;17
3521507;Irapuã;2457;0;19;2457;6834;0;19;813;0;0;3442;0;13;3392;0;6;377;800;629;410;153;51;3;3;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;2456;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;6834;813;3442;3392;377;800;629;410;153;51;3;3;0;0;6831;3;0;813;0;0
3521606;Irapuru;2358;0;0;2358;5879;0;0;602;0;0;2857;0;0;3022;0;0;536;776;586;308;99;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2354;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5879;602;2857;3022;536;776;586;308;99;23;0;0;0;0;5873;0;0;601;0;0
3521705;Itaberá;6515;0;34;6515;17934;8;34;2252;3;3;8983;0;17;8951;7;17;1000;2188;1645;1039;426;99;10;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;6504;0;6;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;4;0;0;0;0;17934;2252;8983;8951;1000;2188;1645;1039;426;99;10;0;0;0;17909;3;18;2249;0;0
3521804;Itaí;8659;0;47;8659;24085;5;131;3349;0;23;12018;0;86;12067;3;45;1556;2516;2188;1437;603;173;23;9;0;0;0;0;0;0;0;0;0;0;0;0;0;27;8;4;0;0;0;0;0;0;8637;0;9;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;15;0;0;24085;3349;12018;12067;1556;2516;2188;1437;603;173;23;9;0;0;24027;27;26;3343;0;0
3521903;Itajobi;6216;0;41;6216;16948;0;41;1921;0;0;8469;0;16;8479;0;24;1021;1999;1646;1016;352;72;3;9;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;6216;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;4;0;0;16948;1921;8469;8479;1021;1999;1646;1016;352;72;3;9;0;0;16948;0;0;1921;0;0
3522000;Itaju;1305;0;0;1305;3614;0;0;479;0;0;1812;0;0;1802;0;0;214;433;300;206;89;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3614;479;1812;1802;214;433;300;206;89;20;6;0;0;0;3609;5;0;479;0;0
3522109;Itanhaém;41961;12;154;41961;112217;35;192;13674;0;4;53939;15;100;58278;3;78;8903;13586;9016;5965;2650;854;251;42;6;6;8;0;0;0;0;0;0;0;0;0;139;4;3;0;0;0;0;0;0;0;37590;325;3879;4;0;0;12;0;0;0;0;0;41;5;12;0;12;8;0;74;0;0;0;112217;13674;53939;58278;8903;13586;9016;5965;2650;854;251;42;6;6;101426;907;9692;12137;96;1315
3522158;Itaoca;1262;0;0;1262;3422;0;0;463;0;0;1707;0;0;1715;0;0;268;355;313;189;83;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1249;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3422;463;1707;1715;268;355;313;189;83;26;0;0;0;0;3384;24;13;458;0;0
3522208;Itapecerica da Serra;54546;18;535;54546;157822;62;581;21557;15;3;77024;22;313;80798;27;264;9693;14160;13782;10116;4235;1270;320;66;9;24;3;4;0;0;0;0;0;0;0;0;515;3;8;9;0;0;0;0;0;0;52880;469;1021;60;0;23;9;6;0;0;0;0;247;0;6;187;63;0;16;0;16;0;0;157822;21557;77024;80798;9693;14160;13782;10116;4235;1270;320;66;9;24;153159;1463;2871;20875;158;433
3522307;Itapetininga;54533;0;1632;54533;154260;25;1647;19832;0;12;75418;6;1531;78842;8;107;9166;15914;13893;9592;3811;1233;316;51;14;7;0;0;0;0;0;0;0;0;0;0;1622;4;0;0;0;0;0;0;0;0;49480;2571;2367;46;0;0;0;0;0;0;0;0;84;17;6;1419;28;30;0;32;16;0;0;154260;19832;75418;78842;9166;15914;13893;9592;3811;1233;316;51;14;7;141574;7261;5243;17959;1153;649
3522406;Itapeva;31768;6;43;31768;89544;15;43;11785;0;4;43935;6;28;45609;3;15;5373;9164;8271;5585;2170;660;141;27;3;0;4;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;30170;385;1148;3;0;0;0;0;0;0;4;0;15;8;0;0;9;0;0;0;11;0;0;89544;11785;43935;45609;5373;9164;8271;5585;2170;660;141;27;3;0;85674;1126;2682;11311;136;305
3522505;Itapevi;81801;124;44;81801;231876;339;44;34376;60;0;112979;172;20;118897;151;24;15489;21887;20303;14584;6094;2084;555;122;12;21;46;16;20;10;0;3;0;0;0;0;44;0;0;0;0;0;0;0;0;0;71663;1286;7101;1199;0;385;23;0;15;75;5;0;21;0;0;0;23;0;0;0;0;0;0;231876;34376;112979;118897;15489;21887;20303;14584;6094;2084;555;122;12;21;204875;3987;18780;30320;489;2689
3522604;Itapira;26192;0;279;26192;71426;5;310;7735;0;7;34915;4;185;36511;0;124;4496;8103;7043;4257;1460;411;78;0;0;0;0;0;0;0;0;0;0;0;0;0;273;0;0;0;0;0;0;0;0;3;24633;281;1228;0;0;0;0;0;0;0;0;0;90;5;51;0;10;0;18;101;0;0;0;71426;7735;34915;36511;4496;8103;7043;4257;1460;411;78;0;0;0;67811;835;2748;7208;92;401
3522653;Itapirapuã Paulista;1559;0;0;1559;4305;0;0;631;0;0;2227;0;0;2078;0;0;301;438;403;250;110;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1549;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4305;631;2227;2078;301;438;403;250;110;25;0;0;0;0;4283;0;22;629;0;0
3522703;Itápolis;15000;0;15;15000;39437;0;15;4379;0;0;19297;0;10;20140;0;5;2924;4810;3828;2265;751;176;39;3;3;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;14960;17;16;0;0;0;0;0;0;0;0;0;12;0;3;0;0;0;0;0;0;0;0;39437;4379;19297;20140;2924;4810;3828;2265;751;176;39;3;3;0;39341;51;37;4373;0;0
3522802;Itaporanga;5214;0;38;5214;14002;7;51;1690;3;0;6863;4;32;7139;3;16;974;1672;1312;777;300;71;8;7;0;0;0;0;0;0;0;0;0;0;0;0;28;5;4;0;0;0;0;0;0;0;5191;0;17;0;0;0;0;0;0;0;0;0;15;0;0;0;15;0;0;0;8;0;0;14002;1690;6863;7139;974;1672;1312;777;300;71;8;7;0;0;13952;0;41;1686;0;0
3522901;Itapuí;4749;0;45;4749;13610;0;45;1871;0;0;6759;0;37;6851;0;6;811;1309;1202;869;346;106;35;3;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;4746;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;28;0;0;0;13610;1871;6759;6851;811;1309;1202;869;346;106;35;3;0;0;13600;10;0;1869;0;0
3523008;Itapura;1519;0;0;1519;3973;3;0;473;0;0;1988;0;0;1985;0;0;312;509;348;218;84;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3973;473;1988;1985;312;509;348;218;84;21;0;0;0;0;3972;0;0;473;0;0
3523107;Itaquaquecetuba;122125;45;120;122125;368899;175;143;54528;28;8;180032;81;121;188867;73;18;18172;30545;31977;24501;10340;3752;1078;280;49;38;5;3;5;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;110727;1202;9703;301;0;0;28;0;14;0;0;0;0;10;0;0;23;0;3;3;0;81;0;368899;54528;180032;188867;18172;30545;31977;24501;10340;3752;1078;280;49;38;336728;3743;27342;49454;521;4292
3523206;Itararé;16512;0;17;16512;44326;8;17;5741;0;0;21571;0;10;22755;4;7;3199;4919;4310;2624;947;234;24;3;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;16246;69;176;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;44326;5741;21571;22755;3199;4919;4310;2624;947;234;24;3;0;0;43795;160;359;5688;14;22
3523305;Itariri;5654;0;46;5654;15461;13;46;2188;3;6;7649;7;44;7812;0;0;1251;1636;1230;863;382;138;40;8;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;5530;19;81;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;38;8;0;0;15461;2188;7649;7812;1251;1636;1230;863;382;138;40;8;0;0;15201;35;163;2146;0;22
3523404;Itatiba;43737;5;284;43737;121174;39;335;14078;5;11;59222;14;198;61952;19;134;7491;13224;11230;7618;2646;836;156;36;3;6;0;0;0;0;0;0;0;0;0;0;265;0;3;0;0;0;0;0;0;0;34272;1821;7363;124;0;74;0;0;0;0;5;0;136;30;71;0;9;12;19;0;7;0;0;121174;14078;59222;61952;7491;13224;11230;7618;2646;836;156;36;3;6;97617;4973;17793;11086;454;2356
3523503;Itatinga;6023;9;48;6023;18050;22;50;2414;0;0;9121;10;28;8929;12;16;838;1644;1585;1109;522;162;30;6;0;6;0;3;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;5959;25;6;29;0;0;0;0;4;0;0;0;41;4;0;0;0;0;0;0;0;0;0;18050;2414;9121;8929;838;1644;1585;1109;522;162;30;6;0;6;17873;88;6;2384;15;0
3523602;Itirapina;4787;9;2989;4787;13135;17;2989;1689;0;0;6520;8;2977;6615;9;11;896;1433;1205;747;304;101;12;3;0;0;0;6;0;0;0;0;0;0;0;0;2989;0;0;0;0;0;0;0;0;0;4727;8;47;0;0;0;9;0;0;0;0;0;20;11;0;2958;0;0;0;0;0;0;0;13135;1689;6520;6615;896;1433;1205;747;304;101;12;3;0;0;13019;14;96;1677;0;12
3523701;Itirapuã;2005;0;17;2005;5756;0;23;773;0;0;2918;0;11;2838;0;10;365;557;480;343;163;48;17;3;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;1996;0;7;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;5756;773;2918;2838;365;557;480;343;163;48;17;3;0;0;5742;3;11;771;0;0
3523800;Itobi;2906;3;39;2906;8000;4;39;946;0;0;4058;4;26;3942;0;13;509;857;753;521;169;60;3;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;2901;0;4;0;0;0;3;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;8000;946;4058;3942;509;857;753;521;169;60;3;0;0;0;7988;3;9;944;0;0
3523909;Itu;59531;23;220;59531;167675;80;234;20849;14;0;81856;39;105;85819;31;122;10227;17462;15136;10218;4030;1336;377;75;9;4;0;0;0;3;0;0;0;0;0;0;211;3;3;0;0;0;0;0;0;0;46989;3485;8575;362;0;0;11;0;8;0;0;0;115;8;35;0;15;0;25;21;0;0;0;167675;20849;81856;85819;10227;17462;15136;10218;4030;1336;377;75;9;4;136059;9990;20537;16416;1179;2991
3524006;Itupeva;23683;4;24;23683;70531;12;50;9918;4;4;35317;4;30;35214;5;15;2763;6627;6645;4911;1763;498;118;10;0;0;3;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;0;19688;1463;2398;77;0;0;0;0;4;0;0;0;0;0;10;0;11;0;0;0;0;0;0;70531;9918;35317;35214;2763;6627;6645;4911;1763;498;118;10;0;0;59602;4519;6163;8270;613;954
3524105;Ituverava;14031;0;59;14031;37484;3;73;4140;0;0;18095;0;38;19389;0;35;2619;4405;3568;2289;794;175;19;0;0;0;0;0;0;0;0;0;0;0;0;0;45;12;0;0;0;0;0;0;0;0;13738;48;230;0;0;0;0;0;0;0;0;0;47;3;0;0;6;0;0;0;3;0;0;37484;4140;18095;19389;2619;4405;3568;2289;794;175;19;0;0;0;36907;104;458;4091;4;25
3524204;Jaborandi;2278;0;21;2278;6197;0;22;661;0;0;3071;0;11;3126;0;9;429;636;636;379;130;29;9;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;2267;0;7;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;6197;661;3071;3126;429;636;636;379;130;29;9;0;0;0;6165;0;22;654;0;3
3524303;Jaboticabal;27388;0;128;27388;71608;9;135;7525;0;13;34148;3;46;37460;0;88;5503;8762;6927;4141;1361;314;30;3;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;24315;306;2724;10;0;0;0;0;0;0;0;0;61;0;0;0;21;6;0;3;37;0;0;71608;7525;34148;37460;5503;8762;6927;4141;1361;314;30;3;0;0;64965;818;5767;6718;103;669
3524402;Jacareí;85059;5;170;85059;239959;9;181;28902;0;3;115710;4;79;124249;0;98;13826;25128;22147;15215;5575;1660;387;59;15;15;4;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;0;0;0;66284;6539;11923;119;0;0;0;0;0;0;0;0;97;18;6;0;33;0;0;3;13;0;0;239959;28902;115710;124249;13826;25128;22147;15215;5575;1660;387;59;15;15;191584;19158;28785;22021;2819;3925
3524501;Jaci;2637;3;158;2637;7444;9;158;1034;0;0;3744;3;99;3700;6;59;415;784;676;480;198;52;6;0;0;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;2633;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;158;0;0;0;7444;1034;3744;3700;415;784;676;480;198;52;6;0;0;0;7434;9;0;1032;0;0
3524600;Jacupiranga;5828;0;26;5828;16056;0;37;2211;0;0;7947;0;25;8109;0;12;1158;1696;1366;981;384;121;35;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;5755;33;27;4;0;0;0;0;0;0;0;0;21;5;0;0;0;0;0;0;0;0;0;16056;2211;7947;8109;1158;1696;1366;981;384;121;35;0;0;0;15891;89;59;2184;20;0
3524709;Jaguariúna;21437;10;105;21437;59124;61;134;7112;0;22;28690;22;74;30434;32;60;3947;6335;5404;3629;1332;425;99;25;10;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;15835;592;4893;72;0;8;0;6;0;0;0;0;40;3;15;0;6;0;0;0;41;0;0;59124;7112;28690;30434;3947;6335;5404;3629;1332;425;99;25;10;0;45613;1611;11685;5350;213;1506
3524808;Jales;19080;3;70;19080;48638;8;73;5069;0;0;23510;0;26;25128;6;46;3814;6541;4752;2780;850;165;6;3;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;18462;123;470;0;0;3;0;3;0;0;0;0;43;12;0;0;0;9;6;0;0;0;0;48638;5069;23510;25128;3814;6541;4752;2780;850;165;6;3;0;0;47395;392;830;4928;70;45
3524907;Jambeiro;2296;0;18;2296;6373;4;18;826;0;0;3194;0;13;3179;3;5;410;692;548;410;122;51;15;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;2145;135;5;0;0;0;0;0;0;0;0;0;13;0;5;0;0;0;0;0;0;0;0;6373;826;3194;3179;410;692;548;410;122;51;15;0;0;0;5988;367;9;772;50;0
3525003;Jandira;42007;4;0;42007;118017;14;0;15572;3;0;57150;8;0;60867;3;0;7434;11675;10873;7737;2878;872;198;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36843;1339;3734;19;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118017;15572;57150;60867;7434;11675;10873;7737;2878;872;198;35;0;0;103644;4390;9857;13638;510;1367
3525102;Jardinópolis;14866;49;43;14866;43282;129;43;5768;17;0;21524;69;24;21758;57;17;2233;4198;3849;2815;1070;380;97;34;0;3;20;11;6;3;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;14603;100;146;0;0;0;7;0;41;0;0;0;38;0;0;0;5;0;0;0;0;0;0;43282;5768;21524;21758;2233;4198;3849;2815;1070;380;97;34;0;3;42644;311;305;5680;31;46
3525201;Jarinu;12962;0;53;12962;37465;7;53;5175;0;6;18801;3;20;18664;4;33;1877;3763;3483;2337;937;240;43;3;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;12199;662;74;3;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;11;0;0;37465;5175;18801;18664;1877;3763;3483;2337;937;240;43;3;0;0;35350;1902;176;4855;288;17
3525300;Jaú;48510;3;353;48510;132753;18;397;14692;0;10;64011;9;176;68742;0;217;8024;15398;12836;7994;2797;820;134;22;0;0;0;0;0;0;0;0;0;0;0;0;337;9;4;0;0;0;0;0;0;0;46206;454;1755;37;0;0;0;0;0;0;0;0;233;7;0;0;89;0;6;4;14;0;0;132753;14692;64011;68742;8024;15398;12836;7994;2797;820;134;22;0;0;127655;1404;3539;14141;161;335
3525409;Jeriquara;1318;0;0;1318;3863;0;0;567;0;0;1993;0;0;1870;0;0;212;351;318;271;112;25;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3863;567;1993;1870;212;351;318;271;112;25;17;0;0;0;3858;0;0;567;0;0
3525508;Joanópolis;4662;0;0;4662;12750;4;8;1505;0;0;6464;3;0;6286;0;3;838;1474;1173;708;300;74;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4586;21;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12750;1505;6464;6286;838;1474;1173;708;300;74;3;3;0;0;12611;45;84;1496;0;4
3525607;João Ramalho;1543;0;0;1543;4363;7;0;593;0;0;2167;3;0;2196;0;0;240;453;402;282;102;30;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4363;593;2167;2196;240;453;402;282;102;30;3;3;0;0;4357;6;0;592;0;0
3525706;José Bonifácio;13333;0;103;13333;36517;7;106;4419;0;0;17983;0;54;18534;3;49;2215;4147;3551;2262;804;191;33;10;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;12985;9;316;0;0;4;0;0;0;0;0;0;76;0;0;0;14;0;0;13;0;0;0;36517;4419;17983;18534;2215;4147;3551;2262;804;191;33;10;0;0;35776;45;673;4344;10;50
